id_persona,clave_sobrevivencia,nombre,sexo,clase_viaje,id_bote,id_cuerpo,edad,cantidad_parientes,cantidad_familiares,acompañantes,rango_edad,sobrevivencia,clase,acompañada
11268,0,"Ford, Miss. Robina Maggie ""Ruby""",MUJER,3,,,9.0,2,2,4,INFANTES,MURIÓ,TERCERA CLASE,ACOMPAÑADA
11269,0,"Ford, Mr. Edward Watson",HOMBRE,3,,,18.0,2,2,4,JOVENES,MURIÓ,TERCERA CLASE,ACOMPAÑADA
11270,0,"Ford, Mr. William Neal",HOMBRE,3,,,16.0,1,3,4,JOVENES,MURIÓ,TERCERA CLASE,ACOMPAÑADA
11271,0,"Ford, Mrs. Edward (Margaret Ann Watson)",MUJER,3,,,48.0,1,3,4,ADULTOS MAYORES,MURIÓ,TERCERA CLASE,ACOMPAÑADA
11272,0,"Panula, Master. Eino Viljami",HOMBRE,3,,,1.0,4,1,5,INFANTES,MURIÓ,TERCERA CLASE,ACOMPAÑADA
11273,0,"Panula, Master. Juha Niilo",HOMBRE,3,,,7.0,4,1,5,INFANTES,MURIÓ,TERCERA CLASE,ACOMPAÑADA
11274,0,"Panula, Master. Urho Abraham",HOMBRE,3,,,2.0,4,1,5,INFANTES,MURIÓ,TERCERA CLASE,ACOMPAÑADA
11275,0,"Panula, Mr. Ernesti Arvid",HOMBRE,3,,,16.0,4,1,5,JOVENES,MURIÓ,TERCERA CLASE,ACOMPAÑADA
11276,0,"Panula, Mr. Jaako Arnold",HOMBRE,3,,,14.0,4,1,5,JOVENES,MURIÓ,TERCERA CLASE,ACOMPAÑADA
11277,0,"Panula, Mrs. Juha (Maria Emilia Ojala)",MUJER,3,,,41.0,0,5,5,MEDIANA EDAD,MURIÓ,TERCERA CLASE,ACOMPAÑADA
11278,0,"Riihivouri, Miss. Susanna Juhantytar ""Sanni""",MUJER,3,,,22.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
11279,0,"Goodwin, Master. Harold Victor",HOMBRE,3,,,9.0,5,2,7,INFANTES,MURIÓ,TERCERA CLASE,ACOMPAÑADA
11280,0,"Goodwin, Master. Sidney Leonard",HOMBRE,3,,,1.0,5,2,7,INFANTES,MURIÓ,TERCERA CLASE,ACOMPAÑADA
11281,0,"Goodwin, Master. William Frederick",HOMBRE,3,,,11.0,5,2,7,INFANTES,MURIÓ,TERCERA CLASE,ACOMPAÑADA
11282,0,"Goodwin, Miss. Jessie Allis",MUJER,3,,,10.0,5,2,7,INFANTES,MURIÓ,TERCERA CLASE,ACOMPAÑADA
11283,0,"Goodwin, Miss. Lillian Amy",MUJER,3,,,16.0,5,2,7,JOVENES,MURIÓ,TERCERA CLASE,ACOMPAÑADA
11284,0,"Goodwin, Mr. Charles Edward",HOMBRE,3,,,14.0,5,2,7,JOVENES,MURIÓ,TERCERA CLASE,ACOMPAÑADA
11285,0,"Goodwin, Mr. Charles Frederick",HOMBRE,3,,,40.0,1,6,7,MEDIANA EDAD,MURIÓ,TERCERA CLASE,ACOMPAÑADA
11286,0,"Goodwin, Mrs. Frederick (Augusta Tyler)",MUJER,3,,,43.0,1,6,7,MEDIANA EDAD,MURIÓ,TERCERA CLASE,ACOMPAÑADA
11287,1,"Bing, Mr. Lee",HOMBRE,3,C,,32.0,0,0,0,ADULTOS,VIVIÓ,TERCERA CLASE,SOLA
11288,1,"Chip, Mr. Chang",HOMBRE,3,C,,32.0,0,0,0,ADULTOS,VIVIÓ,TERCERA CLASE,SOLA
11289,1,"Foo, Mr. Choong",HOMBRE,3,13,,,0,0,0,,VIVIÓ,TERCERA CLASE,SOLA
11290,1,"Hee, Mr. Ling",HOMBRE,3,C,,,0,0,0,,VIVIÓ,TERCERA CLASE,SOLA
11291,1,"Lam, Mr. Ali",HOMBRE,3,C,,,0,0,0,,VIVIÓ,TERCERA CLASE,SOLA
11292,0,"Lam, Mr. Len",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
11293,1,"Lang, Mr. Fang",HOMBRE,3,14,,26.0,0,0,0,ADULTOS,VIVIÓ,TERCERA CLASE,SOLA
11294,0,"Ling, Mr. Lee",HOMBRE,3,,,28.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
11295,0,"Sage, Master. Thomas Henry",HOMBRE,3,,,,8,2,10,,MURIÓ,TERCERA CLASE,ACOMPAÑADA
11296,0,"Sage, Master. William Henry",HOMBRE,3,,67.0,14.5,8,2,10,JOVENES,MURIÓ,TERCERA CLASE,ACOMPAÑADA
11297,0,"Sage, Miss. Ada",MUJER,3,,,,8,2,10,,MURIÓ,TERCERA CLASE,ACOMPAÑADA
11298,0,"Sage, Miss. Constance Gladys",MUJER,3,,,,8,2,10,,MURIÓ,TERCERA CLASE,ACOMPAÑADA
11299,0,"Sage, Miss. Dorothy Edith ""Dolly""",MUJER,3,,,,8,2,10,,MURIÓ,TERCERA CLASE,ACOMPAÑADA
11300,0,"Sage, Miss. Stella Anna",MUJER,3,,,,8,2,10,,MURIÓ,TERCERA CLASE,ACOMPAÑADA
11301,0,"Sage, Mr. Douglas Bullen",HOMBRE,3,,,,8,2,10,,MURIÓ,TERCERA CLASE,ACOMPAÑADA
11302,0,"Sage, Mr. Frederick",HOMBRE,3,,,,8,2,10,,MURIÓ,TERCERA CLASE,ACOMPAÑADA
11303,0,"Sage, Mr. George John Jr",HOMBRE,3,,,,8,2,10,,MURIÓ,TERCERA CLASE,ACOMPAÑADA
11304,0,"Sage, Mr. John George",HOMBRE,3,,,,1,9,10,,MURIÓ,TERCERA CLASE,ACOMPAÑADA
11305,0,"Sage, Mrs. John (Annie Bullen)",MUJER,3,,,,1,9,10,,MURIÓ,TERCERA CLASE,ACOMPAÑADA
11306,0,"Storey, Mr. Thomas",HOMBRE,3,,261.0,60.5,0,0,0,ADULTOS MAYORES,MURIÓ,TERCERA CLASE,SOLA
11307,0,"Baumann, Mr. John D",HOMBRE,,,,,0,0,0,,MURIÓ,,SOLA
11308,,"Blackwell, Mr. Stephen Weart",HOMBRE,,,,,0,0,0,,,,SOLA
11309,0,"Baxter, Mr. Quigg Edmond",HOMBRE,,,,24.0,0,1,1,ADULTOS,MURIÓ,,ACOMPAÑADA
